title,id,user_id,paper_id,comments,is_relevant,type
"The general intelligence of GPT–4, its knowledge diffusive and societal influences, and its governance",2792,1,1387,,,
Opportunities and challenges in the application of large artificial intelligence models in radiology,2793,1,1388,,,
"The linguistic summarization and the interpretability, scalability of fuzzy representations of multilevel semantic structures of word-domains",2794,1,1389,,,
Security provision for protecting intelligent sensors and zero touch devices by using blockchain method for the smart cities,2795,1,1390,,0,
Considerations for adapting higher education technology courses for AI large language models: A critical review of the impact of ChatGPT,2796,1,1391,,,
ChatReview: A ChatGPT-enabled natural language processing framework to study domain-specific user reviews,2797,1,1392,,,
Programming with ChatGPT: How far can we go?,2798,1,1393,,,
ChatGPT: A meta-analysis after 2.5 months,2799,1,1394,,,
The Dark Side of Language Models: Exploring the Potential of LLMs in Multimedia Disinformation Generation and Dissemination,2800,1,1395,,,
TeenyTinyLlama: Open-source tiny language models trained in Brazilian Portuguese,2801,1,1396,,,
Stock movement predictive network via incorporative attention mechanisms based on tweet and historical prices,2802,1,1398,,,
Static and adaptive subspace information fusion for indefinite heterogeneous proximity data,2803,1,1399,,,
ESA: Excitation-Switchable Attention for convolutional neural networks,2804,1,1400,,,
FABSA: An aspect-based sentiment analysis dataset of user reviews,2805,1,1401,,,
Pseudo dense counterfactual augmentation for aspect-based sentiment analysis,2806,1,1402,,,
An intelligent conversational agent for educating the general public about HIV,2807,1,1403,,,
"Evidence, my Dear Watson: Abstractive dialogue summarization on learnable relevant utterances",2808,1,1404,,,
Multi-turn dialogue comprehension from a topic-aware perspective,2809,1,1405,,,
Guided evolutionary neural architecture search with efficient performance estimation,2810,1,1406,,,
The joint learning of multi-resolution feature for multi-class retinal vessel segmentation,2811,1,1407,,,
ESIE-BERT: Enriching sub-words information explicitly with BERT for intent classification and slot filling,2812,1,1408,,,
Sentence salience contrastive learning for abstractive text summarization,2813,1,1409,,,
Fusing semantic information for syntax-guided paraphrase generation,2814,1,1410,,,
CoProLITE: Constrained Proxy Learning for lIver and hepaTic lesion sEgmentation,2815,1,1411,,,
Offline prompt polishing for low quality instructions,2816,1,1412,,,
A review of green artificial intelligence: Towards a more sustainable future,2817,1,1413,,,
A survey of GPT-3 family large language models including ChatGPT and GPT-4,2818,1,1414,,0,Survey
Deception detection using machine learning (ML) and deep learning (DL) techniques: A systematic review,2819,1,1415,,,
Recent advancements and challenges of NLP-based sentiment analysis: A state-of-the-art review,2820,1,1416,,,
Transformer-based text similarity and second language proficiency: A case of written production by learners of Korean,2821,1,1417,,,
Understanding latent affective bias in large pre-trained neural language models,2822,1,1418,,,
Utilization of generative AI for the characterization and identification of visual unknowns,2823,1,1419,,,
Cutting through the noise to motivate people: A comprehensive analysis of COVID-19 social media posts de/motivating vaccination,2824,1,1420,,,
A social network of crime: A review of the use of social networks for crime and the detection of crime,2825,1,1421,,,
Evaluating password strength based on information spread on social networks: A combined approach relying on data reconstruction and generative models,2826,1,1422,,,
A survey on text generation using generative adversarial networks,2827,1,1424,,0,Survey
Time pattern reconstruction for classification of irregularly sampled time series,2828,1,1425,,,
Prompting large language model with context and pre-answer for knowledge-based VQA,2829,1,1426,,,
Multimodal prediction of student performance: A fusion of signed graph neural networks and large language models,2830,1,1427,,,
Atomist or holist? A diagnosis and vision for more productive interdisciplinary AI ethics dialogue,2831,1,1428,,,
"This new conversational AI model can be your friend, philosopher, and guide ... and even your worst enemy",2832,1,1429,,,
A historical perspective of biomedical explainable AI research,2833,1,1430,,0,
The landscape of biomedical research,2834,1,1431,,0,
"Meet the authors: Rita González-Márquez, Philipp Berens, and Dmitry Kobak",2835,1,1432,,,
Churn Prediction in Telecommunication using Logistic Regression and Logit Boost,2836,1,1433,,,
Technology-Assisted Motivational Interviewing: Developing a Scalable Framework for Promoting Engagement with Tobacco Cessation Using NLP and Machine Learning,2837,1,1434,,,
Collaborative Work Alternatives with ChatGPT Based on Evaluation Criteria for its Use in Higher Education: Application of the PROMETHEE-SAPEVO-M1 Method,2838,1,1435,,,
The method of constructing basic-element base using large language model- Take the issue of rice waste,2839,1,1436,,,
Generation of Radiology Findings in Chest X-Ray by Leveraging Collaborative Knowledge,2840,1,1437,,,
Research on the impact of trends related to ChatGPT,2841,1,1438,,,
Curriculum Compositional Continual Learning for Neural Machine Translation,2842,1,1439,,,
A Large and Diverse Arabic Corpus for Language Modeling,2843,1,1440,,,
Socratic Video Understanding on Unmanned Aerial Vehicles,2844,1,1441,,,
AI in HRM: case study analysis. Preliminary research,2845,1,1442,,,
Students' Use of the Artificial Intelligence Language Model in their Learning Process,2846,1,1443,,,
ChatGPT as an innovative tool for increasing sales in online stores,2847,1,1444,,,
ChatGPT - opportunities or threats in the educational process,2848,1,1445,,,
Proposals and Methods for Foreign Language Learning Using Machine Translation and Large Language Model,2849,1,1446,,,
How To Teach Artificial Intelligence To Manage Our Organizations?,2850,1,1447,,,
Usability Analysis of Text Generation by ChatGPT OpenAI Using System Usability Scale Method,2851,1,1448,,,
Strategic Trends in Artificial Intelligence Through Impact of Computational Science: What Young Scientists Should Expect,2852,1,1449,,,
Responsible AI (RAI) in Manufacturing: A Qualitative Framework,2853,1,1450,,,
Potentials of the Metaverse for Robotized Applications in Industry 4.0 and Industry 5.0,2854,1,1451,,,
"Can ChatGPT Challenge the Scientific Impact of Published Research, Particularly in the Context of Industry 4.0 and Smart Manufacturing?",2855,1,1452,,,
Hybrid Approach To Unsupervised Keyphrase Extraction,2856,1,1453,,,
Modeling Speech Emotion Recognition via ImageBind representations,2857,1,1454,,,
Artificial Intelligence as an Innovative Element of Support in Policing,2858,1,1455,,,
Exploratory prompting of large language models to act as co-pilots for augmenting business process work in document classification,2859,1,1456,,0,
A survey of Semantic Reasoning frameworks for robotic systems,2860,1,1457,,0,Survey
iCORPP: Interleaved commonsense reasoning and probabilistic planning on robots,2861,1,1458,,,
Applying model-driven engineering to the domain of chatbots: The Xatkit experience,2862,1,1459,,,
Lessons learned from applying model-driven engineering in 5 domains: The success story of the MontiGem generator framework,2863,1,1460,,,
“Will I be replaced?” Assessing ChatGPT's effect on software development and programmer perceptions of AI tools,2864,1,1461,,,
A comparative review on multi-modal sensors fusion based on deep learning,2865,1,1462,,,
BeeFlow: Behavior tree-based Serverless workflow modeling and scheduling for resource-constrained edge clusters,2866,1,1463,,,
"An era of ChatGPT as a significant futuristic support tool: A study on features, abilities, and challenges",2867,1,1464,,,
Unlocking the opportunities through ChatGPT Tool towards ameliorating the education system,2868,1,1465,,,
"The Third BenchCouncil International Symposium on Intelligent Computers, Algorithms, and Applications (IC 2023) Call for Papers",2869,1,1466,,,
Analyzing the potential benefits and use cases of ChatGPT as a tool for improving the efficiency and effectiveness of business operations,2870,1,1467,,0,
Benchmarking ChatGPT for prototyping theories: Experimental studies using the technology acceptance model,2871,1,1468,,,
D-HRSP: Dataset of helpful reviews for service providers,2872,1,1469,,,
"Exploring the Determinants of Artificial Intelligence (AI) Literacy: Digital Divide, Computational Thinking, Cognitive Absorption",2873,1,1470,,,
"Exploring the limitations in how ChatGPT introduces environmental justice issues in the United States: A case study of 3,108 counties",2874,1,1471,,,
Excitements and concerns in the post-ChatGPT era: Deciphering public perception of AI through social media analysis,2875,1,1472,,,
Informatics on a social view and need of ethical interventions for wellbeing via interference of artificial intelligence,2876,1,1473,,,
"Artificial intelligence research: A review on dominant themes, methods, frameworks and future research directions",2877,1,1474,,,
"Exploring the impact of ChatGPT on art creation and collaboration: Benefits, challenges and ethical implications",2878,1,1475,,,
The academic industry’s response to generative artificial intelligence: An institutional analysis of large language models,2879,1,1477,,,
Generative AI for visualization: State of the art and future directions,2880,1,1478,,,
A popular topic detection method based on microblog images and short text information,2881,1,1479,,,
RevOnt: Reverse engineering of competency questions from knowledge graphs via language models,2882,1,1480,,,
Natural language processing models that automate programming will transform chemistry research and teaching††Electronic supplementary information (ESI) available. See DOI: 10.1039/d1dd00009h,2883,1,1481,,,
"Assessment of chemistry knowledge in large language models that generate code††Electronic supplementary information (ESI) available: Supporting figures, tables, and text. Accuracy data are available as comma separated value files. Contexts are available as a markup file. The responses from the model (completions) which were the basis for expert evaluators are available in HTML format at https://doi.org/10.5281/zenodo.6800475. See DOI: https://doi.org/10.1039/d2dd00087c",2884,1,1482,,,
Towards a modular architecture for science factories††Electronic supplementary information (ESI) available. See DOI: https://doi.org/10.1039/d3dd00142c,2885,1,1483,,,
What is missing in autonomous discovery: open challenges for the community,2886,1,1484,,,
MaScQA: investigating materials science knowledge of large language models††Electronic supplementary information (ESI) available. See DOI: https://doi.org/10.1039/d3dd00188a,2887,1,1485,,,
Review of low-cost self-driving laboratories in chemistry and materials science: the “frugal twin” concept,2888,1,1486,,,
Let's ask AI About Their Programs: Exploring ChatGPT's Answers to Program Comprehension Questions,2889,1,1488,,,
Compositional API Recommendation for Library-Oriented Code Generation,2890,1,1489,,,
Seven Failure Points When Engineering a Retrieval Augmented Generation System,2891,1,1490,,,
Chances and Challenges of Chatgpt and Similar Models for Education in M&amp;S,2892,1,1491,,,
GPT-Based Models Meet Simulation: How to Efficiently use Large-Scale Pre-Trained Language Models Across Simulation Tasks,2893,1,1492,,,
Getting Started with Large Language Models for the CS Curriculum,2894,1,1493,,,
Examining Student Use of AI in CS1 and CS2,2895,1,1494,,,
Coding Integrity Unveiled: Exploring the Pros and Cons of Detecting Plagiarism in Programming Assignments Using Copyleaks,2896,1,1495,,,
"ChatGPT: To Use or Not to Use, That is the Question: Panel Discussion",2897,1,1496,,,
Can ChatGPT Pass a CS1 Python Course?,2898,1,1497,,,
MAUVE scores for generative models: theory and practice,2899,1,1498,,,
Exploring ChatGPT's Ability to Solve Programming Problems with Complex Context,2900,1,1500,,,
The Cognitive Hourglass: Agent Abstractions in the Large Models Era,2901,1,1501,,,
PaLM: scaling language modeling with pathways,2902,1,1502,,,
Solution-oriented Agent-based Models Generation with Verifier-assisted Iterative In-context Learning,2903,1,1503,,,
Compute-efficient deep learning: algorithmic trends and opportunities,2904,1,1504,,,
Residual energy-based models for text,2905,1,1505,,,
Large Language Models (GPT) for automating feedback on programming assignments,2906,1,1506,,,
ExGen: Ready-To-Use Exercise Generation in Introductory Programming Courses,2907,1,1507,,,
Catalyzing Python Learning: Assessing an LLM-based Conversational Agent,2908,1,1508,,,
Automatic Generation of Programming Exercises and Code Explanations Using Large Language Models,2909,1,1509,,,
Automated Analysis of Job Market Demands using Large Language Model,2910,1,1510,,,
Calibration-Tuning: Teaching Large Language Models to Know What They Don{'}t Know,2911,1,1511,,,
Cross-Task Defense: Instruction-Tuning {LLM}s for Content Safety,2912,1,1512,,,
"{B}ad{R}ock at {S}em{E}val-2024 Task 8: {D}istil{BERT} to Detect Multigenerator, Multidomain and Multilingual Black-Box Machine-Generated Text",2913,1,1513,,,
"Team Innovative at {S}em{E}val-2024 Task 8: Multigenerator, Multidomain, and Multilingual Black-Box Machine-Generated Text Detection",2914,1,1514,,,
Mast Kalandar at {S}em{E}val-2024 Task 8: On the Trail of Textual Origins: {R}o{BERT}a-{B}i{LSTM} Approach to Detect {AI}-Generated Text,2915,1,1515,,,
{G}roningen Team {F} at {S}em{E}val-2024 Task 8: Detecting Machine-Generated Text using Feature-Based Machine Learning Models,2916,1,1516,,,
Bridging the Novice-Expert Gap via Models of Decision-Making: A Case Study on Remediating Math Mistakes,2917,1,1517,,,
Towards Improved Multi-Source Attribution for Long-Form Answer Generation,2918,1,1518,,,
"In-context Learning Generalizes, But Not Always Robustly: The Case of Syntax",2919,1,1519,,,
Teaching Language Models to Self-Improve through Interactive Demonstrations,2920,1,1520,,,
{MT}-{PATCHER}: Selective and Extendable Knowledge Distillation from Large Language Models for Machine Translation,2921,1,1521,,,
Analysis of State-Level Legislative Process in Enhanced Linguistic and Nationwide Network Contexts,2922,1,1522,,,
Uncertainty Estimation in Large Language Models to Support Biodiversity Conservation,2923,1,1523,,,
Agenda-Driven Question Generation: A Case Study in the Courtroom Domain,2924,1,1524,,,
Argument Quality Assessment in the Age of Instruction-Following Large Language Models,2925,1,1525,,,
Assessing Online Writing Feedback Resources: Generative {AI} vs. Good Samaritans,2926,1,1526,,,
Clue-Instruct: Text-Based Clue Generation for Educational Crossword Puzzles,2927,1,1527,,,
Educational Dialogue Systems for Visually Impaired Students: Introducing a Task-Oriented User-Agent Corpus,2928,1,1528,,,
Extracting Social Determinants of Health from Pediatric Patient Notes Using Large Language Models: Novel Corpus and Methods,2929,1,1529,,0,
Finding Educationally Supportive Contexts for Vocabulary Learning with Attention-Based Models,2930,1,1530,,,
Incorporating Word-level Phonemic Decoding into Readability Assessment,2931,1,1531,,,
{LHMKE}: A Large-scale Holistic Multi-subject Knowledge Evaluation Benchmark for {C}hinese Large Language Models,2932,1,1532,,,
Teaching Large Language Models to Translate on Low-resource Languages with Textbook Prompting,2933,1,1533,,,
Would You Like to Make a Donation? A Dialogue System to Persuade You to Donate,2934,1,1534,,,
{LLM}-as-a-Coauthor: Can Mixed Human-Written and Machine-Generated Text Be Detected?,2935,1,1535,,,
Teaching a Multilingual Large Language Model to Understand Multilingual Speech via Multi-Instructional Training,2936,1,1536,,,
{MIC}o: Preventative Detoxification of Large Language Models through Inhibition Control,2937,1,1537,,,
Exploring Automated Distractor Generation for Math Multiple-choice Questions via Large Language Models,2938,1,1538,,,
Teaching Llama a New Language Through Cross-Lingual Knowledge Transfer,2939,1,1539,,,
Teaching Probabilistic Logical Reasoning to Transformers,2940,1,1540,,,
{LLM}-{GE}m: Large Language Model-Guided Prediction of People{'}s Empathy Levels towards Newspaper Article,2941,1,1541,,,
"{LLM}s for Low Resource Languages in Multilingual, Multimodal and Dialectal Settings",2942,1,1542,,,
"M4: Multi-generator, Multi-domain, and Multi-lingual Black-Box Machine-Generated Text Detection",2943,1,1543,,,
How Good are {M}odern {LLM}s in Generating Relevant and High-Quality Questions at Different Bloom{'}s Skill Levels for {I}ndian High School Social Science Curriculum?,2944,1,1544,,,
Beyond Flesch-Kincaid: Prompt-based Metrics Improve Difficulty Classification of Educational Texts,2945,1,1545,,,
Can Language Models Guess Your Identity? Analyzing Demographic Biases in {AI} Essay Scoring,2946,1,1546,,,
Can {GPT}-4 do {L}2 analytic assessment?,2947,1,1547,,,
Using Program Repair as a Proxy for Language Models{'} Feedback Ability in Programming Education,2948,1,1548,,,
Fairness in Automated Essay Scoring: A Comparative Analysis of Algorithms on {G}erman Learner Essays from Secondary Education,2949,1,1549,,,
Improving Automated Distractor Generation for Math Multiple-choice Questions with Overgenerate-and-rank,2950,1,1550,,,
Towards Fine-Grained Pedagogical Control over {E}nglish Grammar Complexity in Educational Text Generation,2951,1,1551,,,
Large Language Model-based Pipeline for Item Difficulty and Response Time Estimation for Educational Assessments,2952,1,1552,,,
The unreasonable effectiveness of large language models for low-resource clause-level morphology: In-context generalization or prior exposure?,2953,1,1553,,,
A Comparison of Fine-Tuning and In-Context Learning for Clause-Level Morphosyntactic Alternation,2954,1,1554,,,
Applying Linguistic Expertise to {LLM}s for Educational Material Development in Indigenous Languages,2955,1,1555,,,
Detecting {C}hat{GPT}: A Survey of the State of Detecting {C}hat{GPT}-Generated Text,2956,1,1556,,0,Survey
Automated Generation of Multiple-Choice Cloze Questions for Assessing {E}nglish Vocabulary Using {GPT}-turbo 3.5,2957,1,1557,,,
